ID_ESTUDIOS,ESTATUS DE ESTUDIO,AÑO,ESTADOS,TITULO_ORIGINAL,TITULO_BUSQUEDA,EMPRESA,FUENTE,CONTRATO,EJEMPLARES,TOMOS,CARATULA,PDF,ESTADO_ARCHIVOS
7938,FÍSICO,2014,CHIHUAHUA,"ESTUDIO GEOHIDROLÓGICO PARA DETERMINAR LA DISPONIBILIDAD DE AGUA EN EL ACUÍFERO LAGUNA LOS ALAZANES (0855), ESTADO DE CHIHUAHUA","ESTUDIO GEOHIDROLÓGICO PARA DETERMINAR LA DISPONIBILIDAD DE AGUA EN EL ACUÍFERO LAGUNA LOS ALAZANES (0855), ESTADO DE CHIHUAHUA",GOBIERNO DEL ESTADO DE CHIHUAHUA,GOBIERNO DEL ESTADO DE CHIHUAHUA,,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7938_CC.pdf,,CHIHUAHUA
7939,FÍSICO,1995,CHIHUAHUA,"DIAGNÓSTICO DE LOS ÍNDICES DE VULNERABILIDAD A LA CONTAMINACIÓN DEL ACUÍFERO DE LA ZONA URBANA DE CIUDAD JUÁREZ, CHIH.","DIAGNÓSTICO DE LOS ÍNDICES DE VULNERABILIDAD A LA CONTAMINACIÓN DEL ACUÍFERO DE LA ZONA URBANA DE CIUDAD JUÁREZ, CHIHUAHUA",GOBIERNO MUNICIPAL DE CIUDAD JUÁREZ,GOBIERNO MUNICIPAL DE CIUDAD JUÁREZ,REPORTE INTERNO NO. DSGEO-063/95,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7939_CC.pdf,,CHIHUAHUA
7940,FÍSICO,2006,CHIHUAHUA,"ESTUDIO TÉCNICO DEL ACUÍFERO CONEJOS-MÉDANOS, ESTADO DE CHIHUAHUA","ESTUDIO TÉCNICO DEL ACUÍFERO CONEJOS-MÉDANOS, ESTADO DE CHIHUAHUA",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7940_CC.pdf,,CHIHUAHUA
7941,FÍSICO,1985,CHIHUAHUA,CONDICIONES GEOHIDROLÓGICAS DE LOS PRINCIPALES VALLES DEL ESTADO DE CHIHUAHUA,CONDICIONES GEOHIDROLÓGICAS DE LOS PRINCIPALES VALLES DEL ESTADO DE CHIHUAHUA,,SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7941_CC.pdf,,CHIHUAHUA
7943,FÍSICO,1991,COAHUILA DE ZARAGOZA CHIHUAHUA,"CONDICIONES PIEZOMÉTRICAS EN DIVERSOS VALLES DE LOS ESTADOS DE CHIHUAHUA Y COAHUILA
TOMO II BASE DE DATOS E HIDRÓGRAFOS DE CHIHUAHUA I","CONDICIONES PIEZOMÉTRICAS EN DIVERSOS VALLES DE LOS ESTADOS DE CHIHUAHUA Y COAHUILA
TOMO II BASE DE DATOS E HIDRÓGRAFOS DE CHIHUAHUA I",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7943_CC.pdf,,CHIHUAHUA
7944,FÍSICO,1998,CHIHUAHUA,"MONITOREO HIDROGEOQUÍMICO Y DE LA CALIDAD DEL AGUA DE LOS ACUÍFEROS DE VILLA AHUMADA Y VALLE DE JUÁREZ, CHIHUAHUA, PARA LA DEFINICIÓN, CARACTERÍSTICAS CONSTRUCTIVAS Y LOS COSTOS DE LOS POZOS DE EXPLOTACIÓN PARA LOS ABASTECIMIENTOS DE CD. JUÁREZ","MONITOREO HIDROGEOQUÍMICO Y DE LA CALIDAD DEL AGUA DE LOS ACUÍFEROS DE VILLA AHUMADA Y VALLE DE JUÁREZ, CHIHUAHUA, PARA LA DEFINICIÓN, CARACTERÍSTICAS CONSTRUCTIVAS Y LOS COSTOS DE LOS POZOS DE EXPLOTACIÓN PARA LOS ABASTECIMIENTOS DE CIUDAD JUÁREZ","ESTUDIOS Y PROYECTOS MORO, SOCIEDAD ANÓNIMA",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGC-CAF-98-0451,2,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7944_CC.pdf,,CHIHUAHUA
7946,AMBOS,1998,CHIHUAHUA,"MONITOREO VERTICAL HIDROGEOQUÍMICO Y DE LA CALIDAD NATURAL DEL AGUA EN PIEZÓMETROS DE CONEJOS-MÉDANOS, PARA LA DEFINICIÓN DE LA LOCALIZACIÓN, LAS CARACTERÍSTICAS CONSTRUCTIVAS Y LOS COSTOS DE LOS POZOS DE EXPLOTACIÓN PARA ABASTECIMIENTO DE CD. JUÁREZ, CHIHUAHUA","MONITOREO VERTICAL HIDROGEOQUÍMICO Y DE LA CALIDAD NATURAL DEL AGUA EN PIEZÓMETROS DE CONEJOS-MÉDANOS, PARA LA DEFINICIÓN DE LA LOCALIZACIÓN, LAS CARACTERÍSTICAS CONSTRUCTIVAS Y LOS COSTOS DE LOS POZOS DE EXPLOTACIÓN PARA ABASTECIMIENTO DE CD. JUÁREZ, CHIHUAHUA","SERVICIOS DE INGENIERÍA E INVESTIGACIÓN DEL MEDIO AMBIENTE, SOCIEDAD CIVIL (SIIMA)",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-001-98,1,3,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7946_CC.pdf,,CHIHUAHUA
7948,AMBOS,2003,NUEVO LEÓN,"SINOPSIS DE LA REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO
PARTE A ACUÍFERO 1902 SABINAS-PARÁS
PARTE B ACUÍFERO 1924 EL CARMEN-SALINAS-VICTORIA
PARTE C ACUÍFERO 1914 CITRÍCOLA SUR
","SINOPSIS DE LA REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO
PARTE A ACUÍFERO 1902 SABINAS-PARÁS
PARTE B ACUÍFERO 1924 EL CARMEN-SALINAS-VICTORIA
PARTE C ACUÍFERO 1914 CITRÍCOLA SUR
","LESSER Y ASOCIADOS, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-001-PRO03,"2 EJEMPLARES TOMO 1, DEL TOMO 2 SOLO 1",1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/7948_CC.pdf,,NUEVO LEÓN
7949,FÍSICO,1997,CHIHUAHUA,"EVALUACIÓN GEOLÓGICA E HIDROGEOLÓGICA Y SUPERVISIÓN DE LA PERFORACIÓN DE 12 POZOS EXPLORATORIOS Y PROYECTOS DE LOS POZOS DE EXPLORACIÓN QUE LO MERITEN EN EL ÁREA DE CONEJOS-MÉDANOS EN CIUDAD JUÁREZ, CHIH.","EVALUACIÓN GEOLÓGICA E HIDROGEOLÓGICA Y SUPERVISIÓN DE LA PERFORACIÓN DE 12 POZOS EXPLORATORIOS Y PROYECTOS DE LOS POZOS DE EXPLORACIÓN QUE LO MERITEN EN EL ÁREA DE CONEJOS-MÉDANOS EN CIUDAD JUÁREZ, CHIHUAHUA",CONSULTORÍA Y SERVICIOS FOREST SOCIEDAD CIVIL,COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-004-97,1,3,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7949_CC.pdf,,CHIHUAHUA
7950,AMBOS,1996,AGUASCALIENTES,ESTUDIOS DE FACTIBILIDAD PARA LA REUBICACIÓN DE POZOS DE AGUA POTABLE EN LA ZONA SUR DE LA CIUDAD DE AGUASCALIENTES,ESTUDIOS DE FACTIBILIDAD PARA LA REUBICACIÓN DE POZOS DE AGUA POTABLE EN LA ZONA SUR DE LA CIUDAD DE AGUASCALIENTES,INSTITUTO MEXICANO DE TECNOLOGÍA DEL AGUA (IMTA),COMISIÓN NACIONAL DEL AGUA (CONAGUA),TH-9514,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/01 AGUASCALIENTES/PDF/7950_CC.pdf,,AGUASCALIENTES
7953,FÍSICO,2013,CIUDAD DE MÉXICO,ESTUDIOS PARA LA PRIMERA ETAPA DE LA ACTUALIZACIÓN DEL MODELO NUMÉRICO DEL ACUÍFERO DEL VALLE DE MÉXICO,"ESTUDIOS PARA LA PRIMERA ETAPA DE LA ACTUALIZACIÓN DEL MODELO NUMÉRICO DEL ACUÍFERO DEL VALLE DE MÉXICO, DISTRITO FEDERAL, CIUDAD DE MÉXICO, ACUÍFERO 0901 ZONA METROPOLITANA DE LA CD. DE MÉXICO","TLÁLOC INGENIERÍA, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAVM-GT-MEX-04-139-RF-13,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/09 CIUDAD DE MÉXICO/PDF/7953_CC.pdf,,CIUDAD DE MÉXICO
7954,FÍSICO,2004,HIDALGO,PLAN DE MANEJO INTEGRAL DEL ACUÍFERO HUICHAPAN-TECOZAUTLA-NOPALA,PLAN DE MANEJO INTEGRAL DEL ACUÍFERO HUICHAPAN-TECOZAUTLA-NOPALA,CONSEJO ESTATAL DE ECOLOGÍA,GOBIERNO DEL ESTADO DE HIDALGO,,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/13 HIDALGO/PDF/7954_CC.pdf,,HIDALGO
7956,FÍSICO,2009,MÉXICO,"EJECUCIÓN DE SONDEOS GEOFÍSICOS DE SUPERFICIE, REGISTROS DE FLUJO Y CALIDAD DE AGUA SUBTERRÁNEA, Y MUESTREO VERTICAL EN POZOS DE MONITOREO, PARA EL SANEAMIENTO DEL ACUÍFERO CUAUTITLÁN-PACHUCA.","EJECUCIÓN DE SONDEOS GEOFÍSICOS DE SUPERFICIE, REGISTROS DE FLUJO Y CALIDAD DE AGUA SUBTERRÁNEA, Y MUESTREO VERTICAL EN POZOS DE MONITOREO, PARA EL SANEAMIENTO DEL ACUÍFERO CUAUTITLÁN-PACHUCA.",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM),COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/7956_CC.pdf,,MÉXICO
7958,AMBOS,2013,COLIMA,"ESTUDIO PARA DETERMINAR LA DISPONIBILIDAD DEL ACUÍFERO COLIMA, EN EL ESTADO DE COLIMA","ESTUDIO PARA DETERMINAR LA DISPONIBILIDAD DEL ACUÍFERO 0601 COLIMA, EN EL ESTADO DE COLIMA",UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO (UAEM),COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCLSP-COL-13-EP-012-RE CC,1,2,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/06 COLIMA/PDF/7958_CC.pdf,,COLIMA
7964,FÍSICO,1994,COLIMA,CARACTERIZACIÓN GEOHIDROLÓGICA DEL ESTADO DE COLIMA,CARACTERIZACIÓN GEOHIDROLÓGICA DEL ESTADO DE COLIMA,"PECTEN, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/06 COLIMA/PDF/7964_CC.pdf,,COLIMA
7965,FÍSICO,1980,COLIMA,CONDICIONES GEOHIDROLÓGICAS DEL ESTADO DE COLIMA,CONDICIONES GEOHIDROLÓGICAS DEL ESTADO DE COLIMA,,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/06 COLIMA/PDF/7965_CC.pdf,,COLIMA
7966,FÍSICO,2007,COLIMA JALISCO,"OPINIÓN TÉCNICA SOBRE LA FACTIBILIDAD DE CAPTAR AGUA SUBTERRÁNEA EN LA ZONA COSTERA LIMÍTROFE ENTRE LOS ESTADOS DE COLIMA Y JALISCO, 0612 MARABASCO",OPINIÓN TÉCNICA SOBRE LA FACTIBILIDAD DE CAPTAR AGUA SUBTERRÁNEA EN LA ZONA COSTERA LIMÍTROFE ENTRE LOS ESTADOS DE COLIMA Y JALISCO,COMISIÓN NACIONAL DEL AGUA (CONAGUA),COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/06 COLIMA/PDF/7966_CC.pdf,,COLIMA
7973,AMBOS,1996,CHIHUAHUA,"ESTUDIO PARA EL DISEÑO DE REDES DE MONITOREO DE LOS ACUÍFEROS VALLE DE JUÁREZ, JIMÉNEZ-CAMARGO Y CHIHUAHUA-SACRAMENTO, EN EL ESTADO DE CHIHUAHUA","ESTUDIO PARA EL DISEÑO DE REDES DE MONITOREO DE LOS ACUÍFEROS VALLE DE JUÁREZ, JIMÉNEZ-CAMARGO Y CHIHUAHUA-SACRAMENTO, EN EL ESTADO DE CHIHUAHUA",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-003-PRO-96,1,3,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7973_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7973_EC.pdf,CHIHUAHUA
7974,DIGITAL,1997,CHIHUAHUA,"ESTUDIO HIDROGEOLÓGICO, HIDROGEOQUÍMICO Y DE LA INCIDENCIA DE ARSÉNICO, FLÚOR Y HIERRO EN LAS ZONAS ACUÍFERAS DE DELICIAS-MEOQUI Y JIMÉNEZ CAMARGO, EN EL ESTADO DE CHIHUAHUA, MÉXICO.","ESTUDIO HIDROGEOLÓGICO, HIDROGEOQUÍMICO Y DE LA INCIDENCIA DE ARSÉNICO, FLÚOR Y HIERRO EN LAS ZONAS ACUÍFERAS DE DELICIAS-MEOQUI Y JIMÉNEZ CAMARGO, EN EL ESTADO DE CHIHUAHUA, MÉXICO.",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/7974_EC.pdf,CHIHUAHUA
8005,FÍSICO,2005,SAN LUIS POTOSÍ,ACTUALIZACIÓN DE MEDICIONES PIEZOMÉTRICAS EN LOS ACUÍFEROS DENOMINADOS EL BARRIL (MUNICIPIOS DE VILLA DE RAMOS Y SANTO DOMINGO) JARAL DE BERRIOS-VILLA DE REYES (MUNICIPIOS DE VILLA DE REYES Y VILLA DE ZARAGOZA) PERTENECIENTES AL ESTADO DE SAN LUIS POTOSÍ,ACTUALIZACIÓN DE MEDICIONES PIEZOMÉTRICAS EN LOS ACUÍFEROS DENOMINADOS EL BARRIL (MUNICIPIOS DE VILLA DE RAMOS Y SANTO DOMINGO) JARAL DE BERRIOS-VILLA DE REYES (MUNICIPIOS DE VILLA DE REYES Y VILLA DE ZARAGOZA) PERTENECIENTES AL ESTADO DE SAN LUIS POTOSÍ,"CARDONA BENAVIDES Y ASOCIADOS, SOCIEDAD CIVIL",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-CCN-SLP-05-015-RF-LP,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8005_CC.pdf,,SAN LUIS POTOSÍ
8011,DIGITAL,2017,BAJA CALIFORNIA,"ESTUDIOS TÉCNICOS BÁSICOS COMO REQUISITO PARA SOLICITAR CONCESIÓN DE AGUA SUBTERRÁNEA SALADA EN LA FRANJA COSTERA DE LA MARGEN IZQUIERDA DEL RÍO SANTO DOMINGO DEL ACUÍFERO DE COLONIA VICENTE GUERRERO, B.C.","ESTUDIOS TÉCNICOS BÁSICOS COMO REQUISITO PARA SOLICITAR CONCESIÓN DE AGUA SUBTERRÁNEA SALADA EN LA FRANJA COSTERA DE LA MARGEN IZQUIERDA DEL RÍO SANTO DOMINGO DEL ACUÍFERO DE COLONIA VICENTE GUERRERO, BAJA CALIFORNIA","LESSER Y ASOCIADOS, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/8011_EC.pdf,BAJA CALIFORNIA
8012,DIGITAL,2002,TAMAULIPAS,TRANSBOUNDARY AQUIFERS OF THE DEL RIO/CIUDAD ACUÑA-LAREDO/NUEVO LAREDO REGION,TRANSBOUNDARY AQUIFERS OF THE DEL RIO/CIUDAD ACUÑA-LAREDO/NUEVO LAREDO REGION,TEXAS WATER DEVELOPMENT BOARD,COMISIÓN INTERNACIONAL DE LÍMITES Y AGUAS (CILA),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/28 TAMAULIPAS/PDF/8012_EC.pdf,TAMAULIPAS
8024,FÍSICO,1996,GUANAJUATO,"EFFECTS OF WASTEWATER REUSE ON URBAN GROUNDWATER RESOURCES OF LEON, MEXICO.","EFFECTS OF WASTEWATER REUSE ON URBAN GROUNDWATER RESOURCES OF LEON, MEXICO.",UNIVERSIDAD AUTÓNOMA DE CHIHUAHUA,COMMISSION OF THE EUROPEAN COMMUNITIES,,1,5,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/11 GUANAJUATO/PDF/8024_CC.pdf,,GUANAJUATO
8027,FÍSICO,2003,GUANAJUATO,"CUANTIFICACIÓN DE LA EXTRACCIÓN DE AGUA SUBTERRÁNEA EN EL VALLE DE CELAYA, GTO. APLICANDO TÉCNICAS DE PERCEPCIÓN REMOTA","CUANTIFICACIÓN DE LA EXTRACCIÓN DE AGUA SUBTERRÁNEA EN EL VALLE DE CELAYA, GTO. APLICANDO TÉCNICAS DE PERCEPCIÓN REMOTA",GONDWANA EXPLORACIONES SOCIEDAD CIVIL,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-LSP-GTO-03-PMA-081-CE-13,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/11 GUANAJUATO/PDF/8027_CC.pdf,,GUANAJUATO
8028,FÍSICO,2002,GUANAJUATO,RESUMEN EJECUTIVOS DE LOS ESTUDIOS GEOHIDROLÓGICOS DE 17 ACUÍFEROS DEL ESTADO DE GUANAJUATO,RESUMEN EJECUTIVOS DE LOS ESTUDIOS GEOHIDROLÓGICOS DE 17 ACUÍFEROS DEL ESTADO DE GUANAJUATO,"LESSER Y ASOCIADOS, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/11 GUANAJUATO/PDF/8028_CC.pdf,,GUANAJUATO
8032,FÍSICO,2000,GUANAJUATO,CONDICIONES PIEZOMÉTRICAS DE LOS ACUÍFEROS DEL ESTADO DE GUANAJUATO.,CONDICIONES PIEZOMÉTRICAS DE LOS ACUÍFEROS DEL ESTADO DE GUANAJUATO.,COMISIÓN NACIONAL DEL AGUA (CONAGUA),COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/11 GUANAJUATO/PDF/8032_CC.pdf,,GUANAJUATO
8035,FÍSICO,1969,NUEVO LEÓN,ESTUDIO GEOHIDROLÓGICO DE ACUÍFEROS REGIONALES EN CALIZAS ZONA DE MONTERREY,ESTUDIO GEOHIDROLÓGICO DE ACUÍFEROS REGIONALES EN CALIZAS ZONA DE MONTERREY,INGENIEROS CONSULTORES Y PROYECTISTAS MÉXICO,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,2,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/8035_CC.pdf,,NUEVO LEÓN
8036,FÍSICO,1999,NUEVO LEÓN,"PLAN INTEGRAL PARA EL ABASTECIMIENTO DE AGUA POTABLE AL ÁREA METROPOLITANA DE LA CIUDAD DE MONTERREY, NUEVO LEÓN","PLAN INTEGRAL PARA EL ABASTECIMIENTO DE AGUA POTABLE AL ÁREA METROPOLITANA DE LA CIUDAD DE MONTERREY, NUEVO LEÓN",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM),COMISIÓN NACIONAL DEL AGUA (CONAGUA),PROYECTO 4000,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/8036_CC.pdf,,NUEVO LEÓN
8064,FÍSICO,2014,CHIAPAS,ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DEL ACUÍFERO MARQUÉS DE COMILLAS (0713) EN EL ESTADO DE CHIAPAS,ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DEL ACUÍFERO MARQUÉS DE COMILLAS (0713) EN EL ESTADO DE CHIAPAS,COMISIÓN NACIONAL DEL AGUA (CONAGUA),COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/8064_CC.pdf,,CHIAPAS
8073,FÍSICO,2012,GUANAJUATO,"MANEJO INTEGRAL Y SUSTENTABLE DE LOS ACUÍFEROS 
GUANAJUATO","MANEJO INTEGRAL Y SUSTENTABLE DE LOS ACUÍFEROS 
GUANAJUATO",SISTEMA INTEGRAL DE MANEJO SUSTENTABLE DEL ACUÍFERO (SIMSA),,,,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/11 GUANAJUATO/PDF/8073_CC.pdf,,GUANAJUATO
8147,DIGITAL,2005,SAN LUIS POTOSÍ,"ESTUDIO TÉCNICO RESPECTO A LAS CONDICIONES GEOHIDROLÓGICAS Y SOCIALES DEL ACUÍFERO 2411 ""SAN LUIS POTOSÍ"" EN EL ESTADO DE SAN LUIS POTOSÍ","ESTUDIO TÉCNICO RESPECTO A LAS CONDICIONES GEOHIDROLÓGICAS Y SOCIALES DEL ACUÍFERO 2411 ""SAN LUIS POTOSÍ"" EN EL ESTADO DE SAN LUIS POTOSÍ",COTAS DEL ACUÍFERO DEL VALLE DE SAN LUIS POTOSÍ,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8147_EC.pdf,SAN LUIS POTOSÍ
8167,FÍSICO,1966,QUERÉTARO,"INVENTARIO DE APROVECHAMIENTOS SUPERFICIALES Y SUBTERRÁNEOS PARA RIEGO 
QUERÉTARO.","INVENTARIO DE APROVECHAMIENTOS SUPERFICIALES Y SUBTERRÁNEOS PARA RIEGO 
QUERÉTARO.",,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/22 QUERÉTARO/PDF/8167_CC.pdf,,QUERÉTARO
8168,FÍSICO,1987,YUCATÁN,SINOPSIS GEOHIDROLÓGICA DEL ESTADO DE YUCATÁN,SINOPSIS GEOHIDROLÓGICA DEL ESTADO DE YUCATÁN,,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/31 YUCATÁN/PDF/8168_CC.pdf,,YUCATÁN
8169,FÍSICO,1990,COLIMA,SINOPSIS GEOHIDROLÓGICA DEL ESTADO DE COLIMA,SINOPSIS GEOHIDROLÓGICA DEL ESTADO DE COLIMA,,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,,,COLIMA
8171,AMBOS,1988,QUERÉTARO,SINOPSIS GEOHIDROLÓGICA DEL ESTADO DE QUERÉTARO,SINOPSIS GEOHIDROLÓGICA DEL ESTADO DE QUERÉTARO,,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/22 QUERÉTARO/PDF/8171_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/22 QUERÉTARO/PDF/8171_EC.pdf,QUERÉTARO
8172,AMBOS,1992,GUANAJUATO,SINOPSIS GEOHIDROLÓGICA DEL ESTADO DE GUANAJUATO,SINOPSIS GEOHIDROLÓGICA DEL ESTADO DE GUANAJUATO,,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/11 GUANAJUATO/PDF/8172_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/11 GUANAJUATO/PDF/8172_EC.pdf,GUANAJUATO
8175,FÍSICO,1996,AGUASCALIENTES,SINOPSIS GEOHIDROLÓGICA DEL ESTADO DE AGUASCALIENTES,SINOPSIS GEOHIDROLÓGICA DEL ESTADO DE AGUASCALIENTES,,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/01 AGUASCALIENTES/PDF/8175_CC.pdf,,AGUASCALIENTES
8177,FÍSICO,1998,AGUASCALIENTES JALISCO NAYARIT QUERÉTARO ZACATECAS,"ESTUDIO PARA LA REACTIVACIÓN DE REDES DE MONITOREO DE LOS ACUÍFEROS DE LOS VALLES DEL LLANO ACUÍFERO DE EL LLANO, AGS., TESISTÁN-ATEMAJAC-TOLUQUILLA, CD. GUZMÁN Y AMECA, JAL., PUERTO VALLARTA-VALLE DE BANDERAS, JAL. - NAY., LA BARCA-YURÉCUARO, JAL-MICH., AMAZCALA-LA GRIEGA-BUENAVISTA, QRO. Y LORETO, JEREZ, ZAC.
0103 EL LLANO (DIGITAL)
1401 ATEMAJAC (DIGITAL)
1402 TOLUQUILLA (FÍSICO Y DIGITAL)
1406 CIUDAD GUZMÁN (DIGITAL)
1408 LA BARCA (DIGITAL)
1409 AMECA (FÍSICO Y DIGITAL)
1807 VALLE DE BANDERAS (FÍSICO)
2202 VALLE DE AMAZCALA (FÍSICO Y DIGITAL)
2204 VALLE DE BUENAVISTA (FÍSICO Y DIGITAL)
3205 JEREZ (DIGITAL)
3229 LORETO (DIGITAL)","ESTUDIO PARA LA REACTIVACIÓN DE REDES DE MONITOREO DE LOS ACUÍFEROS DE: 0103 EL LLANO, ESTADO DE AGUASCALIENTES, 1401 ATEMAJAC, 1402 TOLUQUILLA Y 1409 AMECA, ESTADO DE JALISCO, 1807 VALLE DE BANDERAS, ESTADO DE NAYARIT, 2202 VALLE DE AMAZCALA Y 2204 VALLE DE BUENAVISTA, ESTADO DE QUERÉTARO, 3205 JEREZ Y 3229 LORETO, ESTADO DE ZACATECAS","ESTUDIOS Y PROYECTOS MORO, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-006-PRO-98,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/01 AGUASCALIENTES/PDF/8177_CC.pdf,,AGUASCALIENTES
